Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
55	4480000	1.5	0.014998151	-30.530813	0.095992416	-362.49765	1219.0	1.1450554	0.2515925	2.2436912e-05	149.0	8.448709e-05	13.135018	0.09681506	0.0009666271	-0.037842512	0.0080125	0.00047293867	-0.00049039803	0.013522658	124.87668	-341.7283	15.138153	-342.73798	15.283241	55.0	2911.072
56	4560000	1.5	0.014998434	-31.17467	0.09202885	-360.48575	1219.0	1.1376528	0.25769916	2.1383052e-05	149.0	0.00096694805	13.13388	0.096669845	0.0014476809	-0.0687474	0.010975	0.012639861	-2.37957e-05	0.012090788	119.677734	-341.66672	16.523027	-342.49362	16.429577	56.0	2970.7058
57	4640000	1.5	0.0149986725	-30.699587	0.09504654	-360.28275	1219.0	1.1333495	0.24730329	2.2208196e-05	149.0	0.00031020882	13.132729	0.09691496	0.0014044999	-0.10742163	0.0115375	0.0037975844	-0.00044860935	0.011867159	116.07474	-341.92883	15.981369	-343.1713	15.2674055	57.0	3029.2134
58	4720000	1.5	0.014998881	-29.925634	0.096784815	-359.9852	1219.0	1.1420115	0.23280184	2.1711745e-05	149.0	0.00023680538	13.131611	0.09840423	0.00046389332	-0.11053742	0.001025	0.0030943353	-0.00019498654	0.012011775	117.52733	-341.02237	18.7974	-341.38834	18.03931	58.0	3087.5247
59	4800000	1.5	0.014999048	-30.088968	0.09861538	-359.62598	1219.0	1.1184253	0.24175926	1.8023236e-05	149.0	-0.0005180027	13.130406	0.09700691	0.00051973655	-0.11250293	0.0014625	-0.007325163	-0.00030719358	0.011150042	123.339325	-341.3824	15.710604	-341.67105	15.798937	59.0	3145.6448
60	4880000	1.5	0.014999196	-28.74586	0.10197251	-360.71387	1219.0	1.1597606	0.25008568	1.9730604e-05	149.0	-0.00020515229	13.1293745	0.10174859	0.0008905406	-0.1274308	0.0053875	-0.0032417336	-0.00019139137	0.012743144	122.52266	-342.036	12.763426	-341.75412	12.771841	60.0	3204.0105
61	4960000	1.5	0.014999316	-30.491259	0.09500449	-360.36765	1219.0	1.1599774	0.25054365	2.0608783e-05	149.0	0.0016620241	13.128261	0.102582775	0.00048271098	-0.12193584	0.002075	0.023283506	-0.00018105125	0.012086673	123.753525	-341.59818	11.621836	-341.41943	11.132076	61.0	3262.7483
62	5040000	1.5	0.014999421	-28.931671	0.10699954	-360.3561	1219.0	1.1703267	0.24245751	1.7848724e-05	149.0	-0.00069637195	13.12723	0.10473985	0.0007319872	-0.12991953	0.0027125	-0.010349524	0.00013477783	0.012476142	125.82266	-339.22638	13.446372	-340.2789	13.62975	62.0	3321.0718
63	5120000	1.5	0.01499951	-30.141125	0.10088681	-360.35062	1219.0	1.1748213	0.25634304	1.8041492e-05	149.0	0.0008702931	13.126196	0.105275296	0.0010811863	-0.14497244	0.006625	0.011734882	-0.0003832119	0.011720027	117.7486	-339.04712	13.307395	-339.66434	12.611592	63.0	3379.4019
64	5200000	1.5	0.014999585	-30.721628	0.10007533	-359.37222	1219.0	1.2084912	0.25853735	2.0025813e-05	149.0	0.0017307347	13.125296	0.10796854	0.00064342073	-0.15611506	0.002225	0.024277516	-0.00034089622	0.011638242	113.58426	-339.6177	13.558166	-340.14288	14.298686	64.0	3437.6611
65	5280000	1.5	0.014999655	-29.86873	0.10878094	-359.82062	1219.0	1.2265759	0.23556903	3.4844263e-05	149.0	0.0004901928	13.124405	0.11181337	0.0021536918	-0.18180656	0.0155625	0.006559347	-0.00071862526	0.012787931	119.27415	-339.59134	14.691252	-340.96536	13.353484	65.0	3496.0647
66	5360000	1.5	0.014999704	-30.71198	0.10964658	-358.71973	1219.0	1.20078	0.23332973	2.761517e-05	149.0	0.00014885914	13.123434	0.11118452	0.000725889	-0.18934831	0.0027375	0.0020912646	-0.00033871995	0.011617781	126.3155	-340.81393	15.556928	-342.03943	15.733119	66.0	3554.314
67	5440000	1.5	0.014999748	-30.150753	0.10919296	-358.4965	1219.0	1.1935995	0.24961218	1.8252013e-05	149.0	0.0005850877	13.122463	0.11271446	0.0007616874	-0.2066751	0.0026875	0.008052858	-0.00035047327	0.01171793	124.345116	-340.9459	12.57786	-341.94052	11.996149	67.0	3612.7122
68	5520000	1.5	0.014999791	-28.887535	0.11532097	-359.2937	1219.0	1.2040046	0.24507976	2.3456823e-05	149.0	-0.00011297712	13.12153	0.11611428	0.0009378235	-0.22582722	0.00855	-0.0020585752	0.00026510848	0.012781796	125.83276	-341.08755	13.068886	-341.72357	13.900484	68.0	3671.2026
69	5600000	1.5	0.01499982	-29.767641	0.11634044	-358.57672	1219.0	1.1871287	0.23756702	2.5260826e-05	149.0	-0.00046719942	13.120526	0.11572162	0.0007159196	-0.24383116	0.004375	-0.0067337845	-0.00032760773	0.012307148	135.41225	-340.7082	12.444937	-341.5437	12.430612	69.0	3729.541
70	5680000	1.5	0.014999851	-29.683355	0.11457278	-358.58636	1219.0	1.1837405	0.2576018	2.6434305e-05	149.0	0.00013435166	13.119525	0.11656214	0.00017030453	-0.2473097	0.0009625	0.0016450959	-9.774323e-05	0.0119325165	143.06433	-340.81628	11.422314	-340.36438	11.881406	70.0	3787.9243
