Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
43	3520000	1.5	0.014986322	-50.917706	17.556995	-631.4657	1219.0	167.98622	0.60274374	0.00017620719	1.0	-0.026049573	35.20475	17.405016	0.09407325	0.24896504	0.2499625	-0.52445555	0.076956175	0.007329164	4.0815797	392.96906	-658.5395	142.80508	-659.6886	142.87856	43.0	2298.8184
44	3600000	1.5	0.0149884205	-53.758175	20.128176	-671.8022	1219.0	198.90887	0.6552684	0.00024959896	1.0	-0.039145686	38.86177	19.9222	0.11986454	0.24870063	0.2773375	-1.1223301	0.08919	0.007838251	3.0490716	477.04376	-712.1305	183.23547	-711.5382	183.14247	44.0	2343.1882
45	3680000	1.5	0.0149901975	-57.899742	23.426882	-719.05963	1219.0	238.90779	0.7508518	0.0004114328	1.0	-0.05746178	43.544044	23.14716	0.14558043	0.24844575	0.29775	-1.8734268	0.09728057	0.008347283	3.0887468	570.7933	-772.3446	228.35353	-774.0396	229.09692	45.0	2387.163
46	3760000	1.5	0.0149917025	-62.476555	26.601377	-780.2898	1219.0	280.30002	0.8474309	0.00044022463	1.0	-0.030522203	48.489433	26.426062	0.18139113	0.24819995	0.3188875	-0.82163125	0.10382015	0.008888506	3.8563235	680.585	-874.79034	274.12167	-875.33575	274.48886	46.0	2431.3252
47	3840000	1.5	0.014992981	-67.0447	29.557135	-894.52704	1219.0	319.303	0.9488066	0.00023438348	1.0	0.00059509	53.328003	29.4953	0.20864758	0.2479751	0.3501125	0.20503509	0.11991771	0.008708185	2.8854759	1025.0585	-1011.82086	321.0687	-1013.3418	321.6479	47.0	2475.4634
48	3920000	1.5	0.014994055	-76.8706	32.87468	-1034.4652	1219.0	362.38214	1.0972738	0.00042143092	1.0	-0.00116394	58.70527	32.81515	0.21767834	0.24776982	0.3776625	0.08451595	0.11881453	0.008744744	3.442277	1494.38	-1163.5294	373.03952	-1162.229	372.41025	48.0	2519.4634
49	4000000	1.5	0.014994966	-87.70995	35.29405	-1189.2509	1219.0	398.92075	1.2497362	0.00052318885	1.0	0.06947043	63.526814	35.502182	0.25990945	0.24758291	0.3991875	4.927753	0.12297603	0.009355583	3.4166617	2161.476	-1334.8926	413.79333	-1337.8213	414.65805	49.0	2563.3228
50	4080000	1.5	0.01499574	-98.430725	36.75229	-1371.6876	1219.0	421.63907	1.3666836	0.0004894174	1.0	0.108158454	67.032486	37.112545	0.2790216	0.24741362	0.3995625	7.523	0.13234979	0.00905706	2.6016293	2842.2341	-1555.2356	435.70148	-1553.5059	435.94113	50.0	2607.1858
51	4160000	1.5	0.0149963945	-112.119316	37.918987	-1578.7092	1219.0	438.66684	1.7655693	0.00055935653	1.0	0.11391062	70.032906	38.287075	0.30156842	0.24726033	0.4171125	8.722767	0.12629378	0.009748137	2.2121515	3197.7268	-1798.4324	450.28796	-1795.0403	450.38513	51.0	2650.9883
52	4240000	1.5	0.014996949	-128.75095	38.733227	-1807.0658	1219.0	450.2998	1.940059	0.00047389054	1.0	0.08889721	72.529144	38.98843	0.29579437	0.24712254	0.420025	6.3547297	0.08783961	0.008861032	1.4419447	3071.87	-2074.1108	460.41592	-2067.9097	460.3307	52.0	2694.8313
53	4320000	1.5	0.014997421	-147.08777	39.31348	-2034.6049	1219.0	459.652	2.213266	0.00044501564	1.0	0.07498183	74.83008	39.502174	0.25235158	0.24699831	0.435375	5.4863544	0.08318023	0.0077404724	1.1449397	2710.1455	-2306.0293	470.0398	-2307.7896	469.95425	53.0	2739.0264
54	4400000	1.5	0.014997812	-165.19528	39.785904	-2234.3828	1219.0	469.04395	2.5499933	0.0003882618	1.0	0.093597695	77.16044	39.994225	0.26897618	0.24688675	0.4750625	6.9834914	0.084041946	0.008070757	1.2463614	2278.5671	-2540.5454	477.44147	-2544.8276	477.40768	54.0	2782.6404
