Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
45	3680000	1.5	0.0149901975	-29.901115	0.11902533	-365.69925	1219.0	1.3828324	0.2817578	5.2232645e-05	149.0	-0.0011948228	14.036833	0.11419194	0.00036987345	0.018752098	0.0016	-0.0181223	-0.00033920107	0.021323731	124.235466	-349.05356	14.353347	-349.17877	14.136418	45.0	2387.6243
46	3760000	1.5	0.0149917025	-29.914478	0.11345222	-364.8361	1219.0	1.3186396	0.26523	4.621669e-05	149.0	-0.0010269991	14.03623	0.108966336	0.0006978357	0.012263536	0.0059875	-0.016227363	-0.00014483878	0.018768491	115.105774	-349.23227	20.032593	-349.5171	19.917547	46.0	2445.2856
47	3840000	1.5	0.014992981	-30.49252	0.11068838	-365.1006	1219.0	1.3380735	0.26406035	4.571459e-05	149.0	0.00012814195	14.035703	0.11135409	0.00076298293	0.0067622666	0.0041125	0.0013626888	-2.1614265e-05	0.021445867	113.551	-349.38025	25.219053	-350.8359	25.36495	47.0	2502.8975
48	3920000	1.5	0.014994055	-30.086212	0.11222378	-367.0031	1219.0	1.4318206	0.25834283	4.6459085e-05	149.0	0.0019651721	14.035506	0.12072347	0.0011144974	-0.020442843	0.0074625	0.028795129	-0.0006156855	0.02653303	105.149124	-348.79837	25.96569	-350.04205	24.950563	48.0	2560.6025
49	4000000	1.5	0.014994966	-30.422155	0.1178791	-365.8257	1219.0	1.3476001	0.28110737	4.5297907e-05	149.0	-0.00080255314	14.034895	0.114763744	0.0014009686	-0.039675478	0.0085	-0.012641555	-0.0005623968	0.021897381	100.38825	-349.10492	27.382254	-350.41064	27.595755	49.0	2618.224
50	4080000	1.5	0.01499574	-30.98972	0.112016454	-364.6293	1219.0	1.2994962	0.2662366	4.200523e-05	149.0	-0.00022624616	14.034234	0.11125437	0.0008165414	-0.049857974	0.005575	-0.0037670853	-0.00039506188	0.018754316	94.53879	-348.87604	24.539694	-350.48688	23.730349	50.0	2675.834
51	4160000	1.5	0.0149963945	-29.678596	0.11126482	-363.92264	1219.0	1.236158	0.27081528	3.9549086e-05	149.0	-0.0010291634	14.033386	0.10738053	0.00023745808	-0.057168603	0.000925	-0.015581183	-0.0003757536	0.017594172	92.593636	-350.10544	26.88373	-350.679	26.937557	51.0	2733.469
52	4240000	1.5	0.014996949	-30.401653	0.10447832	-364.4712	1219.0	1.2862126	0.26451087	3.7438927e-05	149.0	0.0017033294	14.032736	0.11206323	0.001062516	-0.09021521	0.01	0.024867637	-0.000581556	0.019753896	94.08319	-349.6407	26.454933	-349.63742	26.22738	52.0	2791.2734
53	4320000	1.5	0.014997421	-30.515753	0.10775221	-363.65396	1219.0	1.2718668	0.24668558	3.774628e-05	149.0	0.00082251214	14.031943	0.11169067	0.0013342929	-0.11955774	0.007625	0.011991707	-0.00063840655	0.019023625	102.242874	-350.0822	25.215942	-350.49002	25.78705	53.0	2848.876
54	4400000	1.5	0.014997812	-30.256365	0.10738025	-363.50534	1219.0	1.3059987	0.25530252	3.2290613e-05	149.0	0.0018538802	14.031335	0.115937464	0.0007462139	-0.14242613	0.0043125	0.02729859	-0.0002766756	0.020106383	105.682976	-350.77866	27.969017	-350.86206	28.027536	54.0	2906.572
