Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
28	2320000	1.5	0.014833362	-31.90157	0.4034004	-386.37393	1219.0	3.9020529	0.3139096	8.750498e-05	149.0	-0.016242843	16.890434	0.33565143	0.0011541189	0.23250961	0.0078125	-0.2971545	6.9910384e-05	0.00023617863	0.15180975	126.0448	-290.82657	119.652725	-291.12604	118.724304	28.0	1651.0215
29	2400000	1.5	0.014858946	-31.67742	0.3100826	-386.10858	1219.0	3.269195	0.32831687	7.917432e-05	149.0	-0.0060282983	16.83438	0.28626683	0.0009531046	0.20932652	0.0059	-0.11396322	-0.00023745003	0.00020981295	0.11918277	119.68084	-277.34534	128.80275	-278.33743	128.21545	29.0	1724.3912
30	2480000	1.5	0.0148806	-31.65024	0.26453128	-382.9324	1219.0	2.7596688	0.3004602	8.161335e-05	149.0	-0.0059709856	16.789211	0.24015903	0.0012799449	0.19022617	0.007725	-0.11075328	-0.001048526	0.00021408345	0.08932426	116.25302	-278.3109	134.48729	-277.65155	135.14888	30.0	1797.9883
31	2560000	1.5	0.014898927	-31.512281	0.2210436	-373.63165	1219.0	2.2857978	0.284553	3.7656235e-05	149.0	-0.007995855	16.74237	0.18762198	0.0012126369	0.1780355	0.0130875	-0.14989145	0.0010376179	0.00023447404	0.054768067	114.590416	-308.87054	101.88263	-310.01624	100.81826	31.0	1871.4373
32	2640000	1.5	0.014914451	-30.618132	0.17729744	-373.73367	1219.0	1.7864916	0.30797902	3.7759753e-05	149.0	-0.008306948	16.693926	0.14586613	0.0010040209	0.1693468	0.01035	-0.1525003	0.00017976608	0.00021037918	0.037520617	112.8172	-307.2143	99.21996	-307.55252	98.75826	32.0	1944.9478
33	2720000	1.5	0.01492758	-30.518572	0.14363396	-375.81296	1219.0	1.9528285	0.29567552	4.3155746e-05	149.0	0.0038107275	16.711731	0.16201624	0.001002532	0.15756024	0.009475	0.062317275	0.0001755825	0.00017929458	0.046860125	112.76	-298.11795	103.90063	-298.64658	103.12501	33.0	2018.7404
34	2800000	1.5	0.014938699	-30.746881	0.15929489	-373.49292	1219.0	1.6229465	0.3001977	4.3056567e-05	149.0	-0.005865711	16.679388	0.13557093	0.0010658348	0.15289474	0.0191875	-0.110326454	0.0012074522	0.00014825162	0.036271114	107.57697	-282.38693	114.26122	-282.26636	114.544464	34.0	2092.523
35	2880000	1.5	0.014948113	-30.913078	0.13366513	-365.06146	1219.0	1.5133333	0.27848977	2.3306715e-05	149.0	-0.0027826247	16.669514	0.122852355	0.0010185463	0.1477555	0.0083625	-0.05414069	0.0009441688	0.00016392846	0.022146016	101.04347	-294.72473	102.7087	-294.4553	102.74194	35.0	2166.2344
36	2960000	1.5	0.014956073	-29.7216	0.11756882	-371.8685	1219.0	1.6386425	0.28698075	2.8614235e-05	149.0	0.0034036823	16.681358	0.13526604	0.0008820238	0.12306846	0.0056625	0.056277998	-0.00057175494	0.00015132646	0.033375453	108.67229	-294.87393	96.76262	-294.68018	97.094635	36.0	2239.7607
37	3040000	1.5	0.01496282	-30.695326	0.13277486	-369.313	1219.0	1.4596756	0.27684498	3.021317e-05	149.0	-0.0033744175	16.669666	0.120610915	0.0020508876	0.09974433	0.0161	-0.06286011	-0.0015008369	0.00014801246	0.026233368	108.20097	-287.5709	105.501144	-287.4007	105.03405	37.0	2313.3792
38	3120000	1.5	0.0149685275	-31.057062	0.11656216	-358.2997	1219.0	1.7238746	0.25792512	2.2552966e-05	149.0	0.005492603	16.690294	0.14100352	0.0037363328	0.079286456	0.0381875	0.08685379	0.0018181087	0.00018875126	0.030058237	103.7453	-305.9305	94.38269	-306.06378	94.22951	38.0	2387.0376
39	3200000	1.5	0.014973358	-29.448647	0.1367259	-365.58658	1219.0	1.4153221	0.26470882	2.2929127e-05	149.0	-0.005922415	16.669943	0.11636726	0.001412902	0.066013694	0.0114125	-0.11024873	0.00066781166	0.00019980164	0.026131127	111.41686	-312.20868	90.471466	-311.97174	90.096565	39.0	2460.7463
40	3280000	1.5	0.014977453	-29.666397	0.11472113	-370.52798	1219.0	1.5956986	0.25343543	5.3698255e-05	149.0	0.0042920606	16.677486	0.13390118	0.0009404137	0.07053447	0.0126875	0.07044249	0.00047778015	0.00015719	0.033499166	119.854416	-293.10007	103.57108	-293.29904	103.3981	40.0	2534.338
41	3360000	1.5	0.014980911	-30.384144	0.1375189	-367.48932	1219.0	1.4421338	0.2545565	3.346528e-05	149.0	-0.0036016223	16.669918	0.122688465	0.0010935683	0.061229467	0.009725	-0.06705193	-0.00049868773	0.0001408708	0.026605558	117.06914	-276.9397	118.28618	-277.242	118.164116	41.0	2607.9346
